nombre_carrera,ganador_etapa
Giro d'Italia,"[{'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'AIMO Bartolomeo', 'rider_url': 'rider/bartolomeo-aimo', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'SIVOCCI Alfredo', 'rider_url': 'rider/alfredo-sivocci', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 10'}]"
Giro d'Italia,"[{'rider_name': 'AIMO Bartolomeo', 'rider_url': 'rider/bartolomeo-aimo', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'GAY Federico', 'rider_url': 'rider/federico-gay', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GAY Federico', 'rider_url': 'rider/federico-gay', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'ZANAGA Adriano', 'rider_url': 'rider/adriano-zanaga', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'GAY Federico', 'rider_url': 'rider/federico-gay', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GAY Federico', 'rider_url': 'rider/federico-gay', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'ENRICI Giuseppe', 'rider_url': 'rider/giuseppe-enrici', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'ENRICI Giuseppe', 'rider_url': 'rider/giuseppe-enrici', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'FERRARIO Arturo', 'rider_url': 'rider/arturo-ferrario', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'LAZZARETTI Romolo', 'rider_url': 'rider/romolo-lazzaretti', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'FERRARIO Arturo', 'rider_url': 'rider/arturo-ferrario', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'BASSI Giovanni', 'rider_url': 'rider/giovanni-bassi', 'nationality': 'IT', 'stage_name': 'Stage 12'}]"
Giro d'Italia,"[{'rider_name': 'BELLONI Gaetano', 'rider_url': 'rider/gaetano-belloni', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'BRUNERO Giovanni', 'rider_url': 'rider/giovanni-brunero', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BELLONI Gaetano', 'rider_url': 'rider/gaetano-belloni', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BESTETTI Pietro', 'rider_url': 'rider/pietro-bestetti', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'LINARI Pietro', 'rider_url': 'rider/pietro-linari', 'nationality': 'IT', 'stage_name': 'Stage 12'}]"
Giro d'Italia,"[{'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'GIRARDENGO Costante', 'rider_url': 'rider/costante-girardengo', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BRUNERO Giovanni', 'rider_url': 'rider/giovanni-brunero', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BESTETTI Pietro', 'rider_url': 'rider/pietro-bestetti', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 12'}]"
Giro d'Italia,"[{'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BRESCIANI Arturo', 'rider_url': 'rider/arturo-bresciani', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'BRUNERO Giovanni', 'rider_url': 'rider/giovanni-brunero', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 15'}]"
Giro d'Italia,"[{'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BINDA Albino', 'rider_url': 'rider/albino-binda', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 12'}]"
Giro d'Italia,"[{'rider_name': 'BELLONI Gaetano', 'rider_url': 'rider/gaetano-belloni', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BIANCHI Mario', 'rider_url': 'rider/mario-bianchi-1', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'DINALE Alfredo', 'rider_url': 'rider/alfredo-dinale', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'BIANCHI Mario', 'rider_url': 'rider/mario-bianchi-1', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'DINALE Alfredo', 'rider_url': 'rider/alfredo-dinale', 'nationality': 'IT', 'stage_name': 'Stage 14'}]"
Giro d'Italia,"[{'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'FRASCARELLI Leonida', 'rider_url': 'rider/leonida-frascarelli', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'MARCHISIO Luigi', 'rider_url': 'rider/luigi-marchisio', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'MARCHISIO Luigi', 'rider_url': 'rider/luigi-marchisio', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GRANDI Allegro', 'rider_url': 'rider/allegro-grandi', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'PESENTI Antonio', 'rider_url': 'rider/antonio-pesenti', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'FRASCARELLI Leonida', 'rider_url': 'rider/leonida-frascarelli', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 15'}]"
Giro d'Italia,"[{'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'MEINI Ettore', 'rider_url': 'rider/ettore-meini', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'MARA Michele', 'rider_url': 'rider/michele-mara-1', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'GIACOBBE Luigi', 'rider_url': 'rider/luigi-giacobbe', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'CAMUSSO Francesco', 'rider_url': 'rider/francesco-camusso', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'MORELLI Ambrogio Enrico', 'rider_url': 'rider/ambrogio-morelli', 'nationality': 'IT', 'stage_name': 'Stage 12'}]"
Giro d'Italia,"[{'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BUSE Hermann', 'rider_url': 'rider/hermann-buse', 'nationality': 'DE', 'stage_name': 'Stage 2'}, {'rider_name': 'BATTESINI Fabio', 'rider_url': 'rider/fabio-battesini', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'PESENTI Antonio', 'rider_url': 'rider/antonio-pesenti', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'MEINI Ettore', 'rider_url': 'rider/ettore-meini', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BERTONI Remo', 'rider_url': 'rider/remo-bertoni', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'MEINI Ettore', 'rider_url': 'rider/ettore-meini', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 13'}]"
Giro d'Italia,"[{'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'CIPRIANI Mario', 'rider_url': 'rider/mario-cipriani', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'LONCKE Gérard', 'rider_url': 'rider/gerard-loncke', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'CORNEZ Fernand', 'rider_url': 'rider/fernand-cornez', 'nationality': 'FR', 'stage_name': 'Stage 11'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 13 (ITT)'}, {'rider_name': 'MEINI Ettore', 'rider_url': 'rider/ettore-meini', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'MEINI Ettore', 'rider_url': 'rider/ettore-meini', 'nationality': 'IT', 'stage_name': 'Stage 15'}, {'rider_name': 'LONCKE Gérard', 'rider_url': 'rider/gerard-loncke', 'nationality': 'BE', 'stage_name': 'Stage 16'}, {'rider_name': 'BINDA Alfredo', 'rider_url': 'rider/alfredo-binda', 'nationality': 'IT', 'stage_name': 'Stage 17'}]"
Giro d'Italia,"[{'rider_name': 'CAMUSSO Francesco', 'rider_url': 'rider/francesco-camusso', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 4 (ITT)'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'VIGNOLI Adriano', 'rider_url': 'rider/adriano-vignoli', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'VERVAECKE Félicien', 'rider_url': 'rider/felicien-vervaecke', 'nationality': 'BE', 'stage_name': 'Stage 8'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 14 (ITT)'}, {'rider_name': 'BATTESINI Fabio', 'rider_url': 'rider/fabio-battesini', 'nationality': 'IT', 'stage_name': 'Stage 15'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 16'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 17'}]"
Giro d'Italia,"[{'rider_name': 'BERGAMASCHI Vasco', 'rider_url': 'rider/vasco-bergamaschi', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'PIEMONTESI Domenico', 'rider_url': 'rider/domenico-piemontesi', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 5a (ITT)'}, {'rider_name': 'FOLCO Antonio', 'rider_url': 'rider/antonio-folco', 'nationality': 'IT', 'stage_name': 'Stage 5b'}, {'rider_name': 'BARTALI Gino', 'rider_url': 'rider/gino-bartali', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'GUERRA Learco', 'rider_url': 'rider/learco-guerra', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'BERGAMASCHI Vasco', 'rider_url': 'rider/vasco-bergamaschi', 'nationality': 'IT', 'stage_name': 'Stage 11'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'DEBENNE René', 'rider_url': 'rider/rene-debenne', 'nationality': 'FR', 'stage_name': 'Stage 13a'}, {'rider_name': 'ARCHAMBAUD Maurice', 'rider_url': 'rider/maurice-archambaud', 'nationality': 'FR', 'stage_name': 'Stage 13b (ITT)'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 15'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 16'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 17'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 18'}]"
Giro d'Italia,"[{'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 1'}, {'rider_name': 'BINI Aldo', 'rider_url': 'rider/aldo-bini', 'nationality': 'IT', 'stage_name': 'Stage 2'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 3'}, {'rider_name': 'BATTESINI Fabio', 'rider_url': 'rider/fabio-battesini', 'nationality': 'IT', 'stage_name': 'Stage 4'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 6'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 7'}, {'rider_name': 'BIZZI Olimpio', 'rider_url': 'rider/olimpio-bizzi', 'nationality': 'IT', 'stage_name': 'Stage 8'}, {'rider_name': 'BARTALI Gino', 'rider_url': 'rider/gino-bartali', 'nationality': 'IT', 'stage_name': 'Stage 9'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 10'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 11 (ITT)'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 12'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 13'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 14'}, {'rider_name': 'DI PACO Raffaele', 'rider_url': 'rider/raffaele-di-paco', 'nationality': 'IT', 'stage_name': 'Stage 15a'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 15b (ITT)'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 16'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 17a'}, {'rider_name': 'BARTALI Gino', 'rider_url': 'rider/gino-bartali', 'nationality': 'IT', 'stage_name': 'Stage 17b'}, {'rider_name': 'BARTALI Gino', 'rider_url': 'rider/gino-bartali', 'nationality': 'IT', 'stage_name': 'Stage 18 (ITT)'}, {'rider_name': 'OLMO Giuseppe', 'rider_url': 'rider/giuseppe-olmo', 'nationality': 'IT', 'stage_name': 'Stage 19'}]"
